van_precinct_id,county_name,van_precinct_name,Current Region,Current Turf,Comments,HDs,voters,supporters,,
295663,Chesterfield,103 - Enon,R07 - South Richmond,R07C - HD 75,,75,5732,2548,,
295668,Chesterfield,108 - Ecoff,R07 - South Richmond,R07C - HD 75,,75,5905,2799,,
297286,Hopewell (City),301 - Ward Three,R07 - South Richmond,R07C - HD 75,,75,2487,991,,
297284,Hopewell (City),101 - Ward One,R07 - South Richmond,R07C - HD 75,,75,2216,1090,,
297285,Hopewell (City),201 - Ward Two,R07 - South Richmond,R07C - HD 75,,75,2091,1692,,
296664,Prince George,104 - Rives,R07 - South Richmond,R07C - HD 75,,75,2335,837,,
297290,Hopewell (City),701 - Ward Seven,R07 - South Richmond,R07C - HD 75,,75,2137,1218,,
296670,Prince George,205 - Jefferson Park,R07 - South Richmond,R07C - HD 75,,75,3322,1577,,
297289,Hopewell (City),601 - Ward Six,R07 - South Richmond,R07C - HD 75,,75,2084,1410,,
295662,Chesterfield,102 - South Chester,R07 - South Richmond,R07C - HD 75,,75,3792,1786,,
295664,Chesterfield,104 - North Chester,R07 - South Richmond,R07C - HD 75,,75,4549,1921,,
972596,Chesterfield,109 - Elizabeth Scott,R07 - South Richmond,R07C - HD 75,,75,5757,2839,,
295669,Chesterfield,110 - Dutch Gap,R07 - South Richmond,R07C - HD 75,,75,2303,1011,,
297287,Hopewell (City),401 - Ward Four,R07 - South Richmond,R07C - HD 75,,75,2726,1436,,
296669,Prince George,204 - Courts,R07 - South Richmond,R07C - HD 75,,75,3026,1559,,
297288,Hopewell (City),501 - Ward Five,R07 - South Richmond,R07C - HD 75,,75,2327,987,,
1569562,Dinwiddie,202 - Sutherland,R11 - Southside,R11D - HD 82,,82,3075,957,,
1058758,Isle of Wight,201 - Bartlett,R09 - Suffolk,R09D - Misc,,83,3476,1299,,
296663,Prince George,103 - Union Branch,R11 - Southside,R11D - HD 82,,82,2428,865,,
295780,Dinwiddie,302 - New Hope,R11 - Southside,R11D - HD 82,,82,1537,469,,
296907,Southampton,201 - Boykins-Branchville,R09 - Suffolk,R09D - Misc,,83,1544,760,,
2228474,Isle of Wight,503 - Fire Tower,R09 - Suffolk,R09D - Misc,,83,2038,392,,
2228504,Isle of Wight,304 - New Towne,R09 - Suffolk,R09D - Misc,,83,530,308,,
296905,Southampton,101 - Berlin,R09 - Suffolk,R09D - Misc,,83,1046,104,,
2228511,Isle of Wight,202 - Nike Park A,R09 - Suffolk,R09D - Misc,,83,2873,762,,
296666,Prince George,201 - Bland,R11 - Southside,R11D - HD 82,,82,4201,1690,,
1569593,Isle of Wight,102 - Cypress Creek A,R09 - Suffolk,R09D - Misc,,83,3355,1033,,
296916,Southampton,601 - Courtland,R09 - Suffolk,R09D - Misc,,83,1528,575,,
296326,Isle of Wight,302 - Pons,R09 - Suffolk,R09D - Misc,,83,2686,1424,,
296325,Isle of Wight,301 - Rushmere,R09 - Suffolk,R09D - Misc,,83,1753,901,,
296918,Southampton,701 - Blackwater River,R09 - Suffolk,R09D - Misc,,83,1538,695,,
2228475,Isle of Wight,101 - Pagan River,R09 - Suffolk,R09D - Misc,,83,3203,878,,
296919,Southampton,702 - Newsoms,R09 - Suffolk,R09D - Misc,,83,1202,493,,
297436,Petersburg (City),301 - Third Ward First Precinct,R11 - Southside,R11D - HD 82,,82,3760,3129,,
296911,Southampton,302 - Sebrell,R09 - Suffolk,R09D - Misc,,83,1050,288,,
296906,Southampton,102 - Ivor,R09 - Suffolk,R09D - Misc,,83,1341,360,,
295776,Dinwiddie,103 - Church Road,R11 - Southside,R11D - HD 82,,82,1987,266,,
297434,Petersburg (City),101 - First Ward First Precinct,R11 - Southside,R11D - HD 82,,82,3116,2671,,
296914,Southampton,502 - Fairgrounds,R09 - Suffolk,R09D - Misc,,83,1190,276,,
296910,Southampton,301 - Capron-Drewryville,R09 - Suffolk,R09D - Misc,,83,1525,459,,
2294389,Southampton,501 - Darden Mill,R09 - Suffolk,R09D - Misc,,83,1108,265,,
296917,Southampton,602 - Sedley,R09 - Suffolk,R09D - Misc,,83,309,33,,
2228452,Isle of Wight,403 - Cedar Grove,R09 - Suffolk,R09D - Misc,,83,1749,500,,
2228483,Isle of Wight,504 - Bethany Church,R09 - Suffolk,R09D - Misc,,83,1360,224,,
296661,Prince George,101 - Richard Bland,R11 - Southside,R11D - HD 82,,82,1409,467,,
297170,Chesapeake (City),039 - Lake Drummond,R09 - Suffolk,R09E - Portsmouth,,91,2449,923,,
297458,Portsmouth (City),022 - St. Mark Deliverance Center,R09 - Suffolk,R09E - Portsmouth,,88,2285,1201,,
297474,Portsmouth (City),038 - Grove Baptist Church,R09 - Suffolk,R09E - Portsmouth,,88,4094,3391,,
297452,Portsmouth (City),016 - Cradock Middle School,R09 - Suffolk,R09E - Portsmouth,,88,2424,1713,,
546526,Portsmouth (City),039 - Churchland Primary And Intermediate School,R09 - Suffolk,R09E - Portsmouth,,88,3691,2676,,
297139,Chesapeake (City),008 - South Norfolk Recreation,R09 - Suffolk,R09E - Portsmouth,,91,3687,1800,,
297447,Portsmouth (City),009 - Third Baptist Church,R09 - Suffolk,R09E - Portsmouth,,88,2495,1978,,
297142,Chesapeake (City),011 - Geneva Park,R09 - Suffolk,R09E - Portsmouth,,91,2876,1224,,
297444,Portsmouth (City),001 - Emanuel A. M. E. Church,R09 - Suffolk,R09E - Portsmouth,,88,2894,2085,,
297461,Portsmouth (City),025 - Waterview Elementary School,R09 - Suffolk,R09E - Portsmouth,,88,2027,1104,,
297144,Chesapeake (City),013 - Gilmerton,R09 - Suffolk,R09E - Portsmouth,,91,2607,1022,,
297450,Portsmouth (City),013 - St. Mark Missionary Baptist Church,R09 - Suffolk,R09E - Portsmouth,,88,1444,1302,,
297451,Portsmouth (City),014 - Brighton Elementary School,R09 - Suffolk,R09E - Portsmouth,,88,2276,2018,,
297157,Chesapeake (City),026 - Johnson Park,R09 - Suffolk,R09E - Portsmouth,,92,1772,1025,,
297162,Chesapeake (City),031 - Carver School,R09 - Suffolk,R09E - Portsmouth,,91,3836,2658,,
297462,Portsmouth (City),026 - William E. Waters Middle School,R09 - Suffolk,R09E - Portsmouth,,91,1975,1787,,
297466,Portsmouth (City),030 - The Rescue Church,R09 - Suffolk,R09E - Portsmouth,,88,1908,663,,
297160,Chesapeake (City),029 - Tanglewood,R09 - Suffolk,R09E - Portsmouth,,92,2465,872,,
297470,Portsmouth (City),034- Churchland Branch Library,R09 - Suffolk,R09E - Portsmouth,,88,1835,858,,
297467,Portsmouth (City),031 - West Park Church Of Christ,R09 - Suffolk,R09E - Portsmouth,,88,3151,1976,,
297156,Chesapeake (City),025 - St Julians,R09 - Suffolk,R09E - Portsmouth,,91,2710,1587,,
297472,Portsmouth (City),036 - Churchland High School,R09 - Suffolk,R09E - Portsmouth,,88,4033,2215,,
297155,Chesapeake (City),024 - Oaklette,R09 - Suffolk,R09E - Portsmouth,,92,3185,1756,,
297134,Chesapeake (City),003 - Camelot,R09 - Suffolk,R09E - Portsmouth,,91,2562,2006,,
297460,Portsmouth (City),024 - The Senior Station,R09 - Suffolk,R09E - Portsmouth,,88,1714,1065,,
297468,Portsmouth (City),032 - Hodges Manor Elementary School,R09 - Suffolk,R09E - Portsmouth,,91,1525,619,,
297163,Chesapeake (City),032 - Providence,R09 - Suffolk,R09E - Portsmouth,,92,4126,3357,,
297469,Portsmouth (City),033- Pinecrest Baptist Church,R09 - Suffolk,R09E - Portsmouth,,88,1312,293,,
297459,Portsmouth (City),023 - Westhaven Baptist Church,R09 - Suffolk,R09E - Portsmouth,,88,1958,674,,
297446,Portsmouth (City),007- Park View Elementary School,R09 - Suffolk,R09E - Portsmouth,,88,1778,1277,,
297449,Portsmouth (City),011 - Joseph E. Parker Recreation Center,R09 - Suffolk,R09E - Portsmouth,,88,1746,1606,,
297445,Portsmouth (City),005 - Charles A. Fisher Memorial Academy,R09 - Suffolk,R09E - Portsmouth,,88,1747,1562,,
297455,Portsmouth (City),020 - Noble Street Baptist Church,R09 - Suffolk,R09E - Portsmouth,,88,2380,1788,,
297464,Portsmouth (City),028 - Lakeview Elementary School,R09 - Suffolk,R09E - Portsmouth,,91,2544,2345,,
297471,Portsmouth (City),035 - Churchland Elementary School,R09 - Suffolk,R09E - Portsmouth,,88,2367,1045,,
297143,Chesapeake (City),012 - Georgetown,R09 - Suffolk,R09E - Portsmouth,,91,2471,1904,,
1569629,Chesapeake (City),055 - Georgetown East,R09 - Suffolk,R09E - Portsmouth,,91,1871,1302,,
297153,Chesapeake (City),022 - Norfolk Highlands,R09 - Suffolk,R09E - Portsmouth,,92,2173,807,,
297463,Portsmouth (City),027 - Cavalier Manor Recreation Center,R09 - Suffolk,R09E - Portsmouth,,88,1922,1733,,
297161,Chesapeake (City),030 - South Norfolk,R09 - Suffolk,R09E - Portsmouth,,92,1567,1281,,
297179,Chesapeake (City),048 - Jolliff Middle School,R09 - Suffolk,R09E - Portsmouth,,91,4068,3209,,
297465,Portsmouth (City),029 - Manor High School,R09 - Suffolk,R09E - Portsmouth,,88,1339,451,,
297448,Portsmouth (City),010 - Mount Hermon Preschool Center,R09 - Suffolk,R09E - Portsmouth,,88,1362,743,,
297141,Chesapeake (City),010 - Oscar Smith,R09 - Suffolk,R09E - Portsmouth,,92,1716,805,,
297453,Portsmouth (City),017 - Victory Life Fellowship,R09 - Suffolk,R09E - Portsmouth,,91,3030,1985,,
297473,Portsmouth (City),037 - Churchland Middle School,R09 - Suffolk,R09E - Portsmouth,,88,3480,2368,,
297454,Portsmouth (City),019 - Victory Elementary School,R09 - Suffolk,R09E - Portsmouth,,88,1283,629,,
297456,Portsmouth (City),021 - Hendricks/Kendall Recreation Center,R09 - Suffolk,R09E - Portsmouth,,88,1365,1235,,
297176,Chesapeake (City),045 - Sunray II,R09 - Suffolk,R09E - Portsmouth,,91,833,297,,
297147,Chesapeake (City),016 - Hickory Grove,R09 - Suffolk,R09F - South,,90,3178,725,,
297180,Chesapeake (City),049 - Waterway,R09 - Suffolk,R09F - South,,90,3186,1387,,
1992182,Chesapeake (City),065 - Waterway II,R09 - Suffolk,R09F - South,,90,3339,1427,,
297148,Chesapeake (City),017 - Indian Creek,R09 - Suffolk,R09F - South,,90,2294,420,,
1848145,Virginia Beach (City),096 - Precinct 96,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,99,2962,1694,,
297635,Virginia Beach (City),009 - Precinct 9,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,99,2918,1000,,
297674,Virginia Beach (City),048 - Precinct 48,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,99,2224,978,,
297629,Virginia Beach (City),003 - Precinct 3,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,98,2638,919,,
297637,Virginia Beach (City),011 - Precinct 11,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,99,4100,1747,,
297689,Virginia Beach (City),063 - Precinct 63,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,98,4595,1728,,
1848144,Virginia Beach (City),095 - Precinct 95,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,98,2452,958,,
297701,Virginia Beach (City),075 - Precinct 75,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,99,3798,1333,,
297676,Virginia Beach (City),050 - Precinct 50,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,99,3023,1632,,
297686,Virginia Beach (City),060 - Precinct 60,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,98,4063,1227,,
297628,Virginia Beach (City),002 - Precinct 2,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,99,4666,2103,,
297627,Virginia Beach (City),001 - Precinct 1,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,99,4465,1532,,
295778,Dinwiddie,502 - Chesdin,R11 - Southside,R11D - HD 82,,82,2735,1337,,
297708,Virginia Beach (City),082 - Precinct 82,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,98,2759,1051,,
297692,Virginia Beach (City),066 - Precinct 66,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,98,2974,957,,
297630,Virginia Beach (City),004 - Precinct 4,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,99,3863,1524,,
297631,Virginia Beach (City),005 - Precinct 5,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,99,4077,2155,,
297709,Virginia Beach (City),083 - Precinct 83,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,98,3783,1202,,
2274022,Virginia Beach (City),104 - Precinct 104,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,95,3245,2199,,
297392,Norfolk (City),107 - Wesley,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,93,2900,1945,,
297688,Virginia Beach (City),062 - Precinct 62,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,98,3806,1436,,
297711,Virginia Beach (City),085 - Precinct 85,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,98,4084,1390,,
297698,Virginia Beach (City),072 - Precinct 72,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,98,3348,1173,,
2274042,Virginia Beach (City),101 - Precinct 101,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,95,924,378,,
2274047,Virginia Beach (City),108 - Precinct 108,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,100,822,329,,
297696,Virginia Beach (City),070 - Precinct 70,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,98,4289,1790,,
2274027,Virginia Beach (City),107 - Precinct 107,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,99,1507,553,,
297656,Virginia Beach (City),030 - Precinct 30,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,98,3991,1448,,
297636,Virginia Beach (City),010 - Precinct 10,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,99,3689,1256,,
2274034,Virginia Beach (City),105 - Precinct 105,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,100,960,322,,
297435,Petersburg (City),201 - Second Ward First Precinct,R11 - Southside,R11D - HD 82,,82,3604,3182,,
297657,Virginia Beach (City),031 - Precinct 31,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,98,4090,1178,,
297675,Virginia Beach (City),049 - Precinct 49,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,99,2676,1036,,
297632,Virginia Beach (City),006 - Precinct 6,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,99,3407,1303,,
2274019,Virginia Beach (City),102 - Precinct 102,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,95,560,261,,
297693,Virginia Beach (City),067 - Precinct 67,R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,,99,2296,1223,,
297710,Virginia Beach (City),084 - Precinct 84,R10 - Virginia Beach / Norfolk,R10B - Chesapeake,,95,3557,1867,,
297668,Virginia Beach (City),042 - Precinct 42,R10 - Virginia Beach / Norfolk,R10B - Chesapeake,,96,3452,1594,,
297667,Virginia Beach (City),041 - Precinct 41,R10 - Virginia Beach / Norfolk,R10B - Chesapeake,,95,1911,1296,,
297651,Virginia Beach (City),025 - Precinct 25,R10 - Virginia Beach / Norfolk,R10B - Chesapeake,,95,3943,1640,,
295781,Dinwiddie,401 - Dinwiddie,R11 - Southside,R11D - HD 82,,82,2278,716,,
296974,Surry,101 - Surry,R11 - Southside,R11D - HD 82,,82,1224,416,,
296667,Prince George,202 - Blackwater,R11 - Southside,R11D - HD 82,,82,2776,891,,
297440,Petersburg (City),701 - Seventh Ward First Precinct,R11 - Southside,R11D - HD 82,,82,3535,3140,,
296976,Surry,301 - Dendron,R11 - Southside,R11D - HD 82,,82,1143,535,,
297438,Petersburg (City),501 - Fifth Ward First Precinct,R11 - Southside,R11D - HD 82,,82,3395,2968,,
295777,Dinwiddie,501 - Edgehill,R11 - Southside,R11D - HD 82,,82,1112,658,,
297439,Petersburg (City),601 - Sixth Ward First Precinct,R11 - Southside,R11D - HD 82,,82,3565,3232,,
296979,Surry,501 - Claremont,R11 - Southside,R11D - HD 82,,82,683,261,,
296975,Surry,201 - Bacons Castle,R11 - Southside,R11D - HD 82,,82,1136,578,,
296662,Prince George,102 - Templeton,R11 - Southside,R11D - HD 82,,82,3987,865,,
297437,Petersburg (City),401 - Fourth Ward First Precinct,R11 - Southside,R11D - HD 82,,82,3299,2740,,
295782,Dinwiddie,303 - Little Zion,R11 - Southside,R11D - HD 82,,82,2268,838,,
295779,Dinwiddie,301 - Reams,R11 - Southside,R11D - HD 82,,82,856,185,,
296978,Surry,401 - Carsley,R11 - Southside,R11D - HD 82,,82,1180,557,,
295775,Dinwiddie,102 - Rocky Run,R11 - Southside,R11D - HD 82,,82,1432,286,,
296980,Surry,502 - Spring Grove,R11 - Southside,R11D - HD 82,,82,362,275,,
295774,Dinwiddie,201 - Rohoic,R11 - Southside,R11D - HD 82,,82,1264,558,,
297383,Norfolk (City),208 - Larchmont Library,R10 - Virginia Beach / Norfolk,R10D - Norfolk,,94,1845,1048,,
297415,Norfolk (City),411 - Ruffner Academy,R10 - Virginia Beach / Norfolk,R10D - Norfolk,,92,1759,1590,,
297388,Norfolk (City),213 - Taylor Elementary School,R10 - Virginia Beach / Norfolk,R10D - Norfolk,,92,3107,2209,,
297385,Norfolk (City),210 - Maury,R10 - Virginia Beach / Norfolk,R10D - Norfolk,,92,2902,2025,,
297399,Norfolk (City),306 - Lindenwood,R10 - Virginia Beach / Norfolk,R10D - Norfolk,,93,1945,1656,,
2257707,Norfolk (City),214 - Virginia Zoo,R10 - Virginia Beach / Norfolk,R10D - Norfolk,,93,3116,2218,,
297386,Norfolk (City),211 - Chrysler Museum,R10 - Virginia Beach / Norfolk,R10D - Norfolk,,92,4554,3000,,
297379,Norfolk (City),203 - Ghent Square,R10 - Virginia Beach / Norfolk,R10D - Norfolk,,92,1757,1185,,
297378,Norfolk (City),201 - Larchmont School,R10 - Virginia Beach / Norfolk,R10D - Norfolk,,92,3081,1934,,
297419,Norfolk (City),414 - Young Park,R10 - Virginia Beach / Norfolk,R10D - Norfolk,,92,2990,2700,,
297382,Norfolk (City),207 - Lambert's Point,R10 - Virginia Beach / Norfolk,R10D - Norfolk,,92,3862,3055,,
297387,Norfolk (City),212 - Park Place,R10 - Virginia Beach / Norfolk,R10D - Norfolk,,92,2551,2161,,
297410,Norfolk (City),405 - Chesterfield,R10 - Virginia Beach / Norfolk,R10D - Norfolk,,92,3185,2631,,
297417,Norfolk (City),412 - Ingleside,R10 - Virginia Beach / Norfolk,R10E - Norfolk Central,,92,2323,1864,,
297394,Norfolk (City),301 - Ballentine,R10 - Virginia Beach / Norfolk,R10E - Norfolk Central,,93,3054,2511,,
297398,Norfolk (City),305 - Lafayette-Winona,R10 - Virginia Beach / Norfolk,R10E - Norfolk Central,,93,2285,1719,,
297406,Norfolk (City),313 - Union Chapel,R10 - Virginia Beach / Norfolk,R10E - Norfolk Central,,92,1622,1464,,
297395,Norfolk (City),302 - Tanners Creek,R10 - Virginia Beach / Norfolk,R10E - Norfolk Central,,93,2131,1623,,
297403,Norfolk (City),311 - Sherwood,R10 - Virginia Beach / Norfolk,R10E - Norfolk Central,,93,5182,3424,,
297397,Norfolk (City),304 - Coleman Place School,R10 - Virginia Beach / Norfolk,R10E - Norfolk Central,,93,1722,1346,,
297401,Norfolk (City),309 - Norview,R10 - Virginia Beach / Norfolk,R10E - Norfolk Central,,93,5099,3779,,
297420,Norfolk (City),415 - Lake Taylor High School,R10 - Virginia Beach / Norfolk,R10E - Norfolk Central,,93,2796,1822,,
297418,Norfolk (City),413 - Poplar Halls,R10 - Virginia Beach / Norfolk,R10E - Norfolk Central,,93,3866,3110,,
297396,Norfolk (City),303 - Broad Creek,R10 - Virginia Beach / Norfolk,R10E - Norfolk Central,,93,3361,2983,,
297402,Norfolk (City),310 - Rosemont,R10 - Virginia Beach / Norfolk,R10E - Norfolk Central,,93,4188,3693,,
296555,Northampton,401 - Precinct 4-1,R10 - Virginia Beach / Norfolk,R10F - North,,100,1959,892,,
296553,Northampton,201 - Precinct 2-1,R10 - Virginia Beach / Norfolk,R10F - North,,100,1917,1029,,
297685,Virginia Beach (City),059 - Precinct 59,R10 - Virginia Beach / Norfolk,R10F - North,,100,2866,1406,,
546531,Virginia Beach (City),092 - Precinct 92,R10 - Virginia Beach / Norfolk,R10F - North,,99,2202,764,,
295353,Accomack,901 - Painter,R10 - Virginia Beach / Norfolk,R10F - North,,100,2958,1720,,
295339,Accomack,301 - New Church,R10 - Virginia Beach / Norfolk,R10F - North,,100,2875,1513,,
295342,Accomack,402 - Parksley,R10 - Virginia Beach / Norfolk,R10F - North,,100,1165,353,,
297644,Virginia Beach (City),018 - Precinct 18,R10 - Virginia Beach / Norfolk,R10F - North,,100,3658,1629,,
295350,Accomack,803 - Wachapreague,R10 - Virginia Beach / Norfolk,R10F - North,,100,813,212,,
295334,Accomack,201 - Atlantic,R10 - Virginia Beach / Norfolk,R10F - North,,100,1041,178,,
296552,Northampton,101 - Precinct 1-1,R10 - Virginia Beach / Norfolk,R10F - North,,100,2344,957,,
546529,Virginia Beach (City),090 - Precinct 90,R10 - Virginia Beach / Norfolk,R10F - North,,100,2323,849,,
295335,Accomack,202 - Greenbackville,R10 - Virginia Beach / Norfolk,R10F - North,,100,2038,338,,
297633,Virginia Beach (City),007 - Precinct 7,R10 - Virginia Beach / Norfolk,R10F - North,,99,2012,756,,
297664,Virginia Beach (City),038 - Precinct 38,R10 - Virginia Beach / Norfolk,R10F - North,,100,3100,1251,,
295341,Accomack,401 - Bloxom,R10 - Virginia Beach / Norfolk,R10F - North,,100,1183,276,,
295337,Accomack,403 - Saxis,R10 - Virginia Beach / Norfolk,R10F - North,,100,350,50,,
297663,Virginia Beach (City),037 - Precinct 37,R10 - Virginia Beach / Norfolk,R10F - North,,100,3605,1440,,
295338,Accomack,602 - Tangier,R10 - Virginia Beach / Norfolk,R10F - North,,100,310,16,,
297640,Virginia Beach (City),014 - Precinct 14,R10 - Virginia Beach / Norfolk,R10F - North,,99,3614,1486,,
297645,Virginia Beach (City),019 - Precinct 19,R10 - Virginia Beach / Norfolk,R10F - North,,100,1881,687,,
295348,Accomack,801 - Bobtown,R10 - Virginia Beach / Norfolk,R10F - North,,100,1008,331,,
295333,Accomack,101 - Chincoteague,R10 - Virginia Beach / Norfolk,R10F - North,,100,3074,670,,
297643,Virginia Beach (City),017 - Precinct 17,R10 - Virginia Beach / Norfolk,R10F - North,,100,2602,1030,,
297673,Virginia Beach (City),047 - Precinct 47,R10 - Virginia Beach / Norfolk,R10F - North,,99,3616,1265,,
296554,Northampton,301 - Precinct 3-1,R10 - Virginia Beach / Norfolk,R10F - North,,100,1786,983,,
297654,Virginia Beach (City),028 - Precinct 28,R10 - Virginia Beach / Norfolk,R10F - North,,99,2301,865,,
295349,Accomack,802 - Melfa,R10 - Virginia Beach / Norfolk,R10F - North,,100,1385,708,,
295346,Accomack,701 - Nandua,R10 - Virginia Beach / Norfolk,R10F - North,,100,3042,1259,,
295345,Accomack,601 - Accomac,R10 - Virginia Beach / Norfolk,R10F - North,,100,2263,897,,
295344,Accomack,502 - Rue,R10 - Virginia Beach / Norfolk,R10F - North,,100,1109,749,,
297641,Virginia Beach (City),015 - Precinct 15,R10 - Virginia Beach / Norfolk,R10F - North,,95,3117,1349,,
296556,Northampton,501 - Precinct 5-1,R10 - Virginia Beach / Norfolk,R10F - North,,100,1799,745,,
297682,Virginia Beach (City),056 - Precinct 56,R10 - Virginia Beach / Norfolk,R10F - North,,99,1548,543,,
295343,Accomack,501 - Mappsville,R10 - Virginia Beach / Norfolk,R10F - North,,100,1231,669,,
297425,Norfolk (City),505 - Little Creek,R10 - Virginia Beach / Norfolk,R10G - North Norfolk,,94,2212,1065,,
297376,Norfolk (City),106 - Second Presbyterian,R10 - Virginia Beach / Norfolk,R10G - North Norfolk,,94,3974,2553,,
297424,Norfolk (City),504 - Larrymore,R10 - Virginia Beach / Norfolk,R10G - North Norfolk,,93,2579,1557,,
297423,Norfolk (City),503 - East Ocean View,R10 - Virginia Beach / Norfolk,R10G - North Norfolk,,94,4258,2197,,
297373,Norfolk (City),104 - Titustown,R10 - Virginia Beach / Norfolk,R10G - North Norfolk,,94,2598,1827,,
297393,Norfolk (City),218 - Willard,R10 - Virginia Beach / Norfolk,R10G - North Norfolk,,93,3744,2253,,
1594358,Norfolk (City),507 - Pretlow,R10 - Virginia Beach / Norfolk,R10G - North Norfolk,,94,3375,2020,,
297369,Norfolk (City),101 - Granby,R10 - Virginia Beach / Norfolk,R10G - North Norfolk,,93,4208,2939,,
297372,Norfolk (City),103 - Northside,R10 - Virginia Beach / Norfolk,R10G - North Norfolk,,94,2568,1367,,
297428,Norfolk (City),509 - Tarrallton,R10 - Virginia Beach / Norfolk,R10G - North Norfolk,,94,3128,1342,,
297430,Norfolk (City),511 - Crossroads,R10 - Virginia Beach / Norfolk,R10G - North Norfolk,,94,3175,1724,,
297426,Norfolk (City),506 - Ocean View Golf Course,R10 - Virginia Beach / Norfolk,R10G - North Norfolk,,94,4364,2734,,
297391,Norfolk (City),215 - Suburban Park,R10 - Virginia Beach / Norfolk,R10G - North Norfolk,,93,2348,1403,,
297422,Norfolk (City),501 - Bayview,R10 - Virginia Beach / Norfolk,R10G - North Norfolk,,94,3488,1821,,
297429,Norfolk (City),510 - Third Presbyterian,R10 - Virginia Beach / Norfolk,R10G - North Norfolk,,94,3222,1477,,
297371,Norfolk (City),102 - Ocean View School,R10 - Virginia Beach / Norfolk,R10G - North Norfolk,,94,2008,1101,,
297431,Norfolk (City),512 - Azalea Gardens,R10 - Virginia Beach / Norfolk,R10G - North Norfolk,,94,1834,1064,,
297683,Virginia Beach (City),057 - Precinct 57,R10 - Virginia Beach / Norfolk,R10H - Portsmouth,,95,2568,1075,,
297407,Norfolk (City),402 - Berkley,R10 - Virginia Beach / Norfolk,R10H - Portsmouth,,92,2200,1979,,
297409,Norfolk (City),404 - Campostella,R10 - Virginia Beach / Norfolk,R10H - Portsmouth,,92,2796,2493,,
1848146,Virginia Beach (City),097 - Precinct 97,R10 - Virginia Beach / Norfolk,R10I - South,,96,3175,1791,,
1949966,Virginia Beach (City),100 - Precinct 100,R10 - Virginia Beach / Norfolk,R10I - South,,98,1544,403,,
297670,Virginia Beach (City),044 - Precinct 44,R10 - Virginia Beach / Norfolk,R10I - South,,96,3659,1531,,
297658,Virginia Beach (City),032 - Precinct 32,R10 - Virginia Beach / Norfolk,R10I - South,,98,1630,261,,
297706,Virginia Beach (City),080 - Precinct 80,R10 - Virginia Beach / Norfolk,R10I - South,,96,3164,1766,,
1949965,Virginia Beach (City),099 - Precinct 99,R10 - Virginia Beach / Norfolk,R10I - South,,96,2015,1082,,
546528,Virginia Beach (City),089 - Precinct 89,R10 - Virginia Beach / Norfolk,R10I - South,,96,3101,1272,,
424139,Virginia Beach (City),088 - Precinct 88,R10 - Virginia Beach / Norfolk,R10I - South,,98,3197,1106,,
297669,Virginia Beach (City),043 - Precinct 43,R10 - Virginia Beach / Norfolk,R10I - South,,96,3521,1918,,
297659,Virginia Beach (City),033 - Precinct 33,R10 - Virginia Beach / Norfolk,R10I - South,,98,1739,265,,
297672,Virginia Beach (City),046 - Precinct 46,R10 - Virginia Beach / Norfolk,R10I - South,,96,3528,1987,,
297704,Virginia Beach (City),078 - Precinct 78,R10 - Virginia Beach / Norfolk,R10I - South,,96,2920,1362,,
297699,Virginia Beach (City),073 - Precinct 73,R10 - Virginia Beach / Norfolk,R10I - South,,96,3501,1965,,
297660,Virginia Beach (City),034 - Precinct 34,R10 - Virginia Beach / Norfolk,R10I - South,,98,1130,187,,
