van_precinct_id,van_precinct_name,county_name,Current Region,Current Turf,HDs,Zips,voters,supporters
295588,601 - Council,Buchanan,R13 - Southwest,R13B - Galax,043,"24646, 24260, 24656",623,61
1936698,319 - John Champe,Loudoun,R03 - Loudoun,R03C - HD 30,030,"20166, 20148, 20105",1899,1095
2228492,106 - Lone Pine,Rockingham,R12 - Shenandoah,R12A - Harrisonburg,033,"22853, 22815, 22844",2237,212
295833,229 - Fox Mill #1,Fairfax,R02 - Fairfax,R02D - Fair Oaks,008,20171,4260,2737
296859,101 - Weber City,Scott,R13 - Southwest,R13B - Galax,045,"24251, 24290",1177,57
297103,203 - Charles Barrett Center,Alexandria (City),R01 - Inner Nova,R01F - Crystal City,003,"22302, 22305",2941,2393
297449,011 - Joseph E. Parker Recreation Center,Portsmouth (City),R09 - Suffolk,R09E - West Portsmouth,088,23707,1746,1606
295708,413 - Shenandoah,Chesterfield,R07 - South Richmond,R07H - North Midlothian,077,"23236, 23225",3060,1727
295631,102 - St Paul,Carroll,R13 - Southwest,R13B - Galax,047,"24328, 24317",1352,82
1936187,723 - Gallows East,Fairfax,R02 - Fairfax,R02C - East Fairfax,013,"23059, 22043, 22031, 22180, 22042",2800,2067
2257692,148 - Precinct 148,Arlington,R01 - Inner Nova,R01E - Clarendon,002,"22201, 22206",2975,2320
2257752,111 - Precinct 111,Arlington,R01 - Inner Nova,R01G - Lee Heights,001,"22213, 22207, 22205, 22046",2312,1817
295353,901 - Painter,Accomack,R10 - Virginia Beach / Norfolk,R10F - North,100,"23422, 23417, 23410, 23480, 23401, 23310, 23437, 22963, 23420, 23350, 23423, 23306, 23056, 23341",2958,1720
295635,202 - Laurel Fork,Carroll,R13 - Southwest,R13B - Galax,047,"24352, 24343, 24120, 24325, 24380",907,81
296433,703 - Rolling Ridge,Loudoun,R03 - Loudoun,R03H - Sterling,027,"20147, 20164, 22033",3165,2063
296826,405 - Ottobine,Rockingham,R12 - Shenandoah,R12A - Harrisonburg,035,"22831, 22821, 22812",2101,156
2228488,108 - Honey Meadows,Hanover,R06 - North Richmond,R06D - Mechanicsville,060,"23322, 23111, 23116",3220,1145
2274018,103 - Precinct 103,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10C - HD 97,097,"23462, 23452, 23435",1875,1127
296188,503 - Newman,Hanover,R06 - North Richmond,R06D - Mechanicsville,060,"23116, 23111",2361,624
296583,101 - West Luray,Page,R12 - Shenandoah,R12A - Harrisonburg,033,"22602, 22701, 22610, 22650, 22835, 22849",3630,660
296723,601 - Dale,Prince William,R04 - Prince William,R04A - Dale City,024,22193,3384,2483
296917,602 - Sedley,Southampton,R09 - Suffolk,R09D - Isle of Wight,083,"23851, 23878",309,33
296925,202 - Fire Rescue 7,Spotsylvania,R05 - Fredericksburg,R05D - SW,063,"22401, 22407, 22551, 22508, 22553",4776,1463
297161,030 - South Norfolk,Chesapeake (City),R09 - Suffolk,R09F - East Portsmouth,092,"23324, 23462",1567,1281
297250,107 - Lindsay,Hampton (City),R08 - Newport News,R08A - Hampton,087,"23669, 23605, 23666, 23608, 23661",2768,2321
297398,305 - Lafayette-Winona,Norfolk (City),R10 - Virginia Beach / Norfolk,R10E - Norfolk Central,093,"23509, 23513",2285,1719
297684,058 - Precinct 58,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10I - South,096,23456,2321,999
296144,402 - Precinct 4-B,Greensville,R11 - Southside,R11A - Emporia,083,"23847, 23867",792,465
1829916,603 - Precinct F-3,Montgomery,R13 - Southwest,R13D - HD 41,041,"24061, 24060",995,449
1936700,321 - Brambleton Middle,Loudoun,R03 - Loudoun,R03G - South Riding,"026, 029","22153, 20148",3541,1998
295499,101 - Warm Springs,Bath,R12 - Shenandoah,R12D - Staunton,035,"24445, 24412, 24484",577,141
295692,415 - Evergreen,Chesterfield,R07 - South Richmond,R07B - HD 73,073,"22033, 23114, 23236",3626,1687
296476,007 - Brightwood,Madison,R05 - Fredericksburg,R05E - West,062,"22701, 22715, 22727, 22725, 22740, 22722, 22735",2021,406
296860,102 - Yuma,Scott,R13 - Southwest,R13B - Galax,045,"24251, 24210",1448,70
297223,001 - First Ward,Falls Church (City),R02 - Fairfax,R02E - Falls Church,013,"22044, 22046, 22101, 22209, 22554",3763,3022
297364,317 - Washington,Newport News (City),R08 - Newport News,R08D - Newport News,085,23607,1607,1456
297510,412 - Four Hundred Twelve,Richmond (City),R07 - South Richmond,R07H - North Midlothian,077,23225,2858,2374
297521,604 - Six Hundred Four,Richmond (City),R06 - North Richmond,R06C - Highland Park,079,23222,1825,1675
2228474,503 - Fire Tower,Isle of Wight,R09 - Suffolk,R09D - Isle of Wight,083,"23866, 23487, 23898",2038,392
2228487,607 - Hillendale,Prince William,R04 - Prince William,R04A - Dale City,025,22193,2388,1588
295373,405 - Mountain View,Albemarle,R14 - Charlottesville,R14C - S Charlottesville,054,"22911, 22902",4538,3201
295799,113 - Canterbury,Fairfax,R02 - Fairfax,R02C - East Fairfax,014,"22032, 22003",3995,2592
295881,420 - Villages,Fairfax,R04 - Prince William,R04G - Spring Hill,017,22315,5184,3626
295934,618 - Newington #1,Fairfax,R04 - Prince William,R04H - West Springfield,018,22153,2414,1460
295970,801 - Burke #1,Fairfax,R04 - Prince William,R04H - West Springfield,018,22152,3064,2060
296053,301 - Snow Creek,Franklin,R13 - Southwest,R13A -  Greater CD9,039,"24112, 24151, 24137, 24055",1115,145
296573,501 - Precinct 5-1,Nottoway,R14 - Charlottesville,R14D - South,072,"23930, 23894, 23503, 23824",2005,671
296688,207 - Spriggs,Prince William,R04 - Prince William,R04A - Dale City,024,"20112, 22193",3121,1748
296697,304 - Quantico,Prince William,R04 - Prince William,R04B - Dumfries,023,22134,1562,488
296936,502 - Fire Rescue 2,Spotsylvania,R05 - Fredericksburg,R05D - SW,063,"23024, 22551, 23117, 22042",2646,604
297485,113 - One Hundred Thirteen,Richmond (City),R06 - North Richmond,R06H - Westhampton,078,"23230, 23220, 23221",3013,2493
297039,501 - Rhea Valley,Washington,R13 - Southwest,R13B - Galax,044,"24236, 24340, 24211, 24361, 24319",3709,264
1569613,212 - Yorkshire,Prince William,R03 - Loudoun,R03E - Manassas,020,"20109, 20111",3382,2014
1854594,124 - Liberty,Loudoun,R03 - Loudoun,R03G - South Riding,026,"20176, 20147, 20152",2866,1606
2257688,219 - Gates East,Chesterfield,R07 - South Richmond,R07F - South Chesterfield,074,"23832, 23237, 23120",1906,908
2302166,329 - Lightridge,Loudoun,R03 - Loudoun,R03C - HD 30,030,"22180, 22003, 22315, 20105, 20147, 22031",3223,1550
295828,223 - Glade,Fairfax,R02 - Fairfax,R02D - Fair Oaks,007,"23185, 20191",4071,2964
296006,916 - Waples Mill,Fairfax,R02 - Fairfax,R02D - Fair Oaks,007,"20171, 22124, 22033",4624,2730
296018,101 - Kettle Run,Fauquier,R03 - Loudoun,R03F - Fauquier,061,"20181, 20136, 20119, 20187",1813,406
296374,202 - Flatwoods,Lee,R13 - Southwest,R13B - Galax,045,"24281, 24263",1143,39
296459,301 - Rosebud,Lunenburg,R11 - Southside,R11A - Emporia,050,"23938, 23824, 23944, 23920",486,107
296808,401 - Fairfield,Rockbridge,R12 - Shenandoah,R12D - Staunton,036,"24483, 24435, 24450, 24472, 24416",1130,199
297072,401 - Fort Chiswell,Wythe,R13 - Southwest,R13B - Galax,046,"24360, 24382, 24324",1733,122
297129,302 - Johnson,Charlottesville (City),R14 - Charlottesville,R14E - UV,054,"22901, 23221, 22903, 22304, 22904",3694,3018
297224,002 - Second Ward,Falls Church (City),R02 - Fairfax,R02E - Falls Church,013,"22042, 22044, 22315, 22205, 22046",3785,3026
297275,213 - Phillips,Hampton (City),R08 - Newport News,R08C - HD 86,086,23669,4426,2251
296555,401 - Precinct 4-1,Northampton,R10 - Virginia Beach / Norfolk,R10F - North,100,"23350, 23420, 23310, 23405, 23354, 23307, 22903, 23347",1959,892
295333,101 - Chincoteague,Accomack,R10 - Virginia Beach / Norfolk,R10F - North,100,"23337, 23336",3074,670
295712,503 - Midlothian,Chesterfield,R07 - South Richmond,R07B - HD 73,073,"23112, 23114, 23103, 23113",4675,2122
295979,833 - White Oaks,Fairfax,R04 - Prince William,R04H - West Springfield,015,"22015, 20121",3486,2254
295988,846 - Greenbriar East,Fairfax,R02 - Fairfax,R02D - Fair Oaks,009,"22033, 22030, 22202, 22304",4093,2717
296357,401 - Shiloh,King George,R05 - Fredericksburg,R05A - East,067,"22485, 22401, 22520, 23093",5421,1326
296441,813 - Seldens Landing,Loudoun,R03 - Loudoun,R03D - Leesburg,029,"20169, 20176",2939,1622
296994,103 - Mundy Town,Tazewell,R13 - Southwest,R13B - Galax,043,"24609, 24602, 24630",1640,73
297362,315 - Sedgefield,Newport News (City),R08 - Newport News,R08F - Port Warwick,085,"23605, 23601, 23606",2320,1285
297386,211 - Chrysler Museum,Norfolk (City),R10 - Virginia Beach / Norfolk,R10D - West Norfolk,092,"23510, 23507, 23453",4554,3000
297480,104 - One Hundred Four,Richmond (City),R06 - North Richmond,R06H - Westhampton,078,"23226, 23221",2056,1192
546530,091 - Precinct 91,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10C - HD 97,097,"23464, 23456, 23462, 23453",4444,2212
546535,304 - Powhatan D,James City,R11 - Southside,R11C - HD 71,071,"23188, 23608",4051,1998
1569621,704 - Courtland Elementary,Spotsylvania,R05 - Fredericksburg,R05C - HD 66,066,"22553, 22407, 22191, 22406",4135,1699
1594349,219 - Galilee Church,Loudoun,R03 - Loudoun,R03H - Sterling,028,"20190, 20165, 22101",2775,1552
2257693,112 - Precinct 112,Arlington,R01 - Inner Nova,R01H - Shirlington,003,"22206, 22191",2784,2266
2257738,145 - Precinct 145,Arlington,R01 - Inner Nova,R01C - Ballston,001,22203,3088,2527
2274049,611 - Six Hundred Eleven,Richmond (City),R07 - South Richmond,R07D - Rocketts Landing,079,"23224, 23236, 23060",2346,2009
2302173,324 - Madison,Loudoun,R03 - Loudoun,R03G - South Riding,026,20148,2147,1166
295392,302 - Griffith,Alleghany,R12 - Shenandoah,R12B - North Roanoke,037,"24426, 24445",832,93
295571,401 - Sturgeon,Brunswick,R11 - Southside,R11A - Emporia,083,"23856, 23889, 23843, 23868",1613,911
295616,602 - Concord,Campbell,R13 - Southwest,R13E - Lynchburg,051,"24501, 24504, 24538, 24521",3218,503
295853,317 - Westhampton,Fairfax,R02 - Fairfax,R02G - McLean,013,22043,1058,723
295911,525 - Walnut Hill,Fairfax,R02 - Fairfax,R02A - Annandale,013,22042,4252,2951
295932,616 - Gunston,Fairfax,R04 - Prince William,R04I - Woodbridge,019,"22079, 22060",3225,1193
296368,401 - Precinct 4-1,Lancaster,R05 - Fredericksburg,R05A - East,067,"22482, 22578, 22576, 22480, 22191",1814,889
296613,305 - Riceville,Pittsylvania,R13 - Southwest,R13C - The Hollers,048,"24527, 24597, 24565, 24531, 24557",1107,470
297160,029 - Tanglewood,Chesapeake (City),R09 - Suffolk,R09F - East Portsmouth,092,23325,2465,872
295772,502 - North Clintwood,Dickenson,R13 - Southwest,R13B - Galax,043,"24256, 24228",1618,170
295554,403 - Eagle Rock,Botetourt,R12 - Shenandoah,R12B - North Roanoke,037,"23233, 24090, 24012, 24422, 24085",1725,228
295856,320 - Herndon #2,Fairfax,R02 - Fairfax,R02F - Herndon,008,"22204, 20170",4731,3385
295997,903 - Cub Run,Fairfax,R02 - Fairfax,R02B - Centreville,009,"20151, 20191, 20194, 20120, 22202",5200,3080
296028,304 - Remington,Fauquier,R03 - Loudoun,R03F - Fauquier,061,22734,406,157
296054,302 - Fork Mountain,Franklin,R13 - Southwest,R13A -  Greater CD9,039,"24055, 24151, 24153, 24102",1097,184
296964,502 - Falmouth,Stafford,R05 - Fredericksburg,R05B - HD 65,065,"22405, 22556",3320,1416
297166,035 - Taylor Road,Chesapeake (City),R09 - Suffolk,R09C - HD 89,089,"23321, 23703",2184,1389
297410,405 - Chesterfield,Norfolk (City),R10 - Virginia Beach / Norfolk,R10D - West Norfolk,092,"23504, 23404",3185,2631
297066,402 - South Coeburn,Wise,R13 - Southwest,R13B - Galax,045,"24221, 24230, 24283",3030,192
295927,611 - Stratford,Fairfax,R04 - Prince William,R04C - Groveton,016,22308,3322,1974
296084,501 - Stephens City,Frederick,R12 - Shenandoah,R12E - Winchester,031,"22655, 23435",2068,630
296272,419 - West End,Henrico,R06 - North Richmond,R06B - HD 57,057,"23233, 23224",2857,1438
296551,401 - Providence Forge,New Kent,R11 - Southside,R11C - HD 71,071,"23188, 22030, 23124, 23666, 22407, 23089, 23140",3307,955
296594,301 - Critz/Stella,Patrick,R13 - Southwest,R13A -  Greater CD9,047,"24165, 24133, 24171, 24082",1766,324
296666,201 - Bland,Prince George,R11 - Southside,R11D - HD 82,082,"23860, 23875, 23889",4201,1690
297071,303 - East Wytheville,Wythe,R13 - Southwest,R13B - Galax,046,24382,3730,603
297105,205 - Douglas MacArthur School,Alexandria (City),R01 - Inner Nova,R01A - Alexandria,005,"22314, 22301, 22302, 22304",4252,3324
297181,050 - River Walk,Chesapeake (City),R09 - Suffolk,R09A - Chesapeake,090,"23320, 23464, 23325",3024,1514
297302,303 - Third Ward Third Precinct,Lynchburg (City),R13 - Southwest,R13E - Lynchburg,052,"23503, 24502, 24501",1999,752
297423,503 - East Ocean View,Norfolk (City),R10 - Virginia Beach / Norfolk,R10G - North Norfolk,094,"23314, 23518, 23320, 23455",4258,2197
295405,102 - New Glasgow,Amherst,R13 - Southwest,R13E - Lynchburg,053,"24553, 24572, 24521, 22922, 24503",2137,484
295685,303 - Matoaca,Chesterfield,R11 - Southside,R11E - Colonial Heights / Chesterfield,074,"23803, 23834, 23893, 23606, 23227",4762,2169
296935,501 - Belmont Ruritan,Spotsylvania,R05 - Fredericksburg,R05D - SW,063,"23117, 22551, 22749, 22508, 22960, 22567",2923,694
296990,601 - Blackwater,Sussex,R11 - Southside,R11A - Emporia,083,"23842, 23890",885,369
297716,004 - Ward D,Waynesboro (City),R12 - Shenandoah,R12D - Staunton,036,22980,4159,1423
2257689,117 - Precinct 117,Arlington,R01 - Inner Nova,R01G - Lee Heights,001,"22213, 22205, 22207",3473,2874
295474,101 - Jolivue,Augusta,R12 - Shenandoah,R12D - Staunton,036,24401,1622,346
295726,301 - Millwood,Clarke,R12 - Shenandoah,R12E - Winchester,031,"22602, 22620, 20130, 22611, 20135",1995,674
296045,501 - Rivanna,Fluvanna,R14 - Charlottesville,R14C - S Charlottesville,056,22963,4729,2104
296105,302 - Roanes,Gloucester,R11 - Southside,R11B - Gloucester,068,"23061, 23072",2629,545
296134,102 - Swift Run,Greene,R05 - Fredericksburg,R05E - West,062,"22936, 22968, 22973, 22033",2388,604
296158,503 - Scottsburg,Halifax,R13 - Southwest,R13C - The Hollers,050,"24589, 24558, 23959",1005,187
297262,201 - Patrick,Hampton (City),R08 - Newport News,R08C - HD 86,086,23669,3560,1943
297633,007 - Precinct 7,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10J - East Norfolk,099,"23455, 23452",2012,756
297695,069 - Precinct 69,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10J - East Norfolk,"100, 095","23505, 23453, 23455, 23462, 23410",3503,2224
296055,303 - Sontag,Franklin,R13 - Southwest,R13A -  Greater CD9,039,"24092, 24151",2170,474
295418,201 - Chap,Appomattox,R14 - Charlottesville,R14D - South,056,"24522, 23963",615,177
295965,729 - Nottoway,Fairfax,R02 - Fairfax,R02I - Vienna,012,"22180, 22030, 22181",4111,2897
296014,925 - Old Mill,Fairfax,R02 - Fairfax,R02B - Centreville,010,20121,2087,1253
296174,206 - Courthouse,Hanover,R06 - North Richmond,R06E - Hanover,060,"23005, 23069",2577,737
296183,403 - Cold Harbor,Hanover,R06 - North Richmond,R06D - Mechanicsville,060,"23223, 23111",4167,908
296225,210 - Glen Lea,Henrico,R06 - North Richmond,R06C - Highland Park,080,"23222, 23223",2329,1911
2257690,701 - Mountain Road #1,Louisa,R05 - Fredericksburg,R05D - SW,"059, 056","23153, 23024, 23102, 23065, 23117",1971,411
2257708,143 - Precinct 143,Arlington,R01 - Inner Nova,R01D - Barcroft,003,22204,2970,2585
2257748,301 - Staffordboro,Stafford,R04 - Prince William,R04B - Dumfries,023,"22556, 22304",2263,1276
295791,504 - Bristow,Fairfax,R02 - Fairfax,R02A - Annandale,014,22003,3111,2280
296146,101 - Childrey,Halifax,R13 - Southwest,R13C - The Hollers,050,"23962, 24577",1117,333
296695,302 - Potomac,Prince William,R04 - Prince William,R04B - Dumfries,023,"22191, 22026",3545,2638
297021,301 - North River,Warren,R12 - Shenandoah,R12E - Winchester,031,"22630, 22644",3044,997
297060,201 - North Coeburn,Wise,R13 - Southwest,R13B - Galax,045,"24230, 24293, 24630, 24283",1513,163
297297,201 - Second Ward First Precinct,Lynchburg (City),R13 - Southwest,R13E - Lynchburg,052,"24503, 24504, 24501, 24523",5306,3546
297436,301 - Third Ward First Precinct,Petersburg (City),R11 - Southside,R11D - HD 82,082,23805,3760,3129
1835303,112 - Burke-Nickens,Prince William,R03 - Loudoun,R03B - HD 21,021,"20109, 20169, 20187, 20137, 22046, 20155",4725,2389
295580,203 - Rocklick,Buchanan,R13 - Southwest,R13B - Galax,043,"24620, 24614, 24603",1072,187
296240,301 - Causeway,Henrico,R06 - North Richmond,R06B - HD 57,057,"23112, 23233, 23060, 23832, 23146",2900,1555
296375,203 - Jonesville,Lee,R13 - Southwest,R13B - Galax,045,"24277, 24221, 24263",2066,85
296415,507 - Greenway,Loudoun,R03 - Loudoun,R03D - Leesburg,029,"22192, 20175",1726,910
297537,811 - Eight Hundred Eleven,Richmond (City),R07 - South Richmond,R07D - Rocketts Landing,079,"23224, 23223",2719,2402
295371,402 - Monticello,Albemarle,R14 - Charlottesville,R14C - S Charlottesville,055,"22902, 24590",1662,718
296774,203 - Mountain View,Roanoke,R12 - Shenandoah,R12B - North Roanoke,039,"24019, 24175",3316,832
297014,501 - Springville,Tazewell,R13 - Southwest,R13B - Galax,043,"24605, 24630",2069,87
297076,601 - Huddle,Wythe,R13 - Southwest,R13B - Galax,046,"24382, 24350, 24322, 24360",909,45
297496,302 - Three Hundred Two,Richmond (City),R06 - North Richmond,R06C - Highland Park,079,"23227, 23222",1593,1367
297613,402 - Whaleyville,Suffolk (City),R09 - Suffolk,R09C - HD 89,089,"23438, 23437, 23434",2490,585
2274036,302 - Botha,Fauquier,R03 - Loudoun,R03F - Fauquier,061,"22712, 22405, 20186, 22734, 22742",3339,983
295529,603 - Bedford Moose Lodge,Bedford,R13 - Southwest,R13E - Lynchburg,053,"24174, 24523",1339,144
295901,515 - Westlawn,Fairfax,R02 - Fairfax,R02A - Annandale,013,22042,1992,1403
295980,838 - Sangster,Fairfax,R04 - Prince William,R04H - West Springfield,015,22153,2442,1455
296125,108 - Comers Rock,Grayson,R13 - Southwest,R13B - Galax,046,"24326, 24348",246,27
297077,602 - Zion,Wythe,R13 - Southwest,R13B - Galax,046,"24382, 24350, 24322, 24374, 24323, 24368",1532,94
297091,502 - Bethel,York,R08 - Newport News,R08C - HD 86,086,"23693, 23665",4909,1995
297162,031 - Carver School,Chesapeake (City),R09 - Suffolk,R09F - East Portsmouth,091,"23324, 23320",3836,2658
297193,001 - Ward One,Danville (City),R13 - Southwest,R13C - The Hollers,049,24541,933,675
297229,201 - Precinct 2-1,Franklin (City),R09 - Suffolk,R09B - HD 84,084,23851,1178,482
297310,002 - Weems,Manassas (City),R03 - Loudoun,R03E - Manassas,020,"20110, 22192",4450,2733
295613,501 - Spring Hill,Campbell,R13 - Southwest,R13E - Lynchburg,051,"24588, 24502, 23947, 24501, 24503",3687,668
1866917,010 - Old Southwest-Wasena,Roanoke (City),R12 - Shenandoah,R12C - South Roanoke,038,"24015, 24016",3706,2156
2257734,101 - Precinct 101,Arlington,R01 - Inner Nova,R01D - Barcroft,003,22204,3065,2599
2355394,521 - Rockaway,Chesterfield,R07 - South Richmond,R07H - North Midlothian,077,"23235, 23225",3991,2117
295670,111 - Iron Bridge,Chesterfield,R11 - Southside,R11E - Colonial Heights / Chesterfield,074,"23831, 23838, 23834",3238,1412
295755,101 - Precinct 1,Cumberland,R14 - Charlottesville,R14A - Central,056,"23040, 23038, 23123, 23027",1592,438
296110,101 - Fife,Goochland,R14 - Charlottesville,R14A - Central,056,"23063, 23038, 23084",1897,564
297194,002 - Ward Two,Danville (City),R13 - Southwest,R13C - The Hollers,049,24541,925,545
1866918,011 - Raleigh Court,Roanoke (City),R12 - Shenandoah,R12C - South Roanoke,038,"24014, 24015",3445,1956
1949965,099 - Precinct 99,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10I - South,096,"23456, 23504, 23464",2015,1082
295479,203 - Weyers Cave,Augusta,R12 - Shenandoah,R12D - Staunton,035,"24441, 24486, 24467, 24437",2815,431
295748,501 - Jeffersonton,Culpeper,R05 - Fredericksburg,R05E - West,061,"22701, 20106, 22734, 20186, 20136, 22737, 20181, 22724, 22640",3516,1027
295942,627 - Woodlawn #1,Fairfax,R04 - Prince William,R04I - Woodbridge,016,"22060, 22309",2356,1521
295946,704 - Freedom Hill,Fairfax,R02 - Fairfax,R02I - Vienna,012,22182,2707,1846
296029,303 - Bealeton,Fauquier,R03 - Loudoun,R03F - Fauquier,061,22712,3397,1399
296477,008 - Criglersville,Madison,R05 - Fredericksburg,R05E - West,062,"22735, 22743, 22711, 22719, 22722, 22727",864,215
296585,301 - Marksville,Page,R12 - Shenandoah,R12A - Harrisonburg,033,"22840, 22716, 22980, 22835, 22851",3914,359
296648,501 - Smith Cross Roads,Powhatan,R14 - Charlottesville,R14A - Central,072,"23139, 23113",2197,629
297065,401 - Clinch Valley,Wise,R13 - Southwest,R13B - Galax,045,"24230, 24012, 24273, 24293",2615,163
297677,051 - Precinct 51,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10C - HD 97,097,23464,3041,1279
295587,503 - Vansant,Buchanan,R13 - Southwest,R13B - Galax,043,24656,841,107
1992182,065 - Waterway II,Chesapeake (City),R09 - Suffolk,R09A - Chesapeake,090,"23226, 23464, 23320",3339,1427
295715,506 - Greenfield,Chesterfield,R07 - South Richmond,R07H - North Midlothian,077,"23225, 23235",3321,1812
295858,322 - Forestville,Fairfax,R02 - Fairfax,R02H - Reston,006,"22066, 22311",3561,1796
295949,707 - Mantua,Fairfax,R02 - Fairfax,R02C - East Fairfax,012,"22203, 22031, 22041",2595,1741
296294,103 - Scott's Tanyard,Henry,R13 - Southwest,R13A -  Greater CD9,047,"24055, 24133, 24112, 24089",2971,393
297045,701 - High Point,Washington,R13 - Southwest,R13B - Galax,044,"24630, 24201, 24202, 24211",2343,205
297445,005 - Charles A. Fisher Memorial Academy,Portsmouth (City),R09 - Suffolk,R09E - West Portsmouth,088,"23704, 23709",1747,1562
297664,038 - Precinct 38,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10J - East Norfolk,100,23455,3100,1251
1058758,201 - Bartlett,Isle of Wight,R09 - Suffolk,R09D - Isle of Wight,083,"23661, 23314, 23608",3476,1299
2228482,243 - Sunrise Valley #2,Fairfax,R02 - Fairfax,R02I - Vienna,006,22182,1106,649
2274037,103 - North Glenvar,Roanoke,R13 - Southwest,R13D - HD 41,041,"24153, 24087",2245,379
295679,209 - Salem Church,Chesterfield,R07 - South Richmond,R07F - South Chesterfield,076,"23237, 23831",3823,1860
295889,501 - Baileys,Fairfax,R02 - Fairfax,R02A - Annandale,004,"22041, 22304, 22311, 22206",4119,3239
296126,202 - Elk Creek,Grayson,R13 - Southwest,R13B - Galax,046,"24326, 24348, 24330",790,68
296568,301 - Precinct 3-1,Nottoway,R14 - Charlottesville,R14D - South,072,"23922, 23944, 23930",1581,770
296754,401 - Scrabble,Rappahannock,R03 - Loudoun,R03F - Fauquier,061,"23103, 22716, 22713, 20106, 22749, 22740",1216,422
296868,401 - Gate City,Scott,R13 - Southwest,R13B - Galax,045,24251,2953,164
296876,101 - Orkney Springs,Shenandoah,R12 - Shenandoah,R12A - Harrisonburg,033,"22810, 22815, 22845, 22842, 22033, 22824, 22853, 22202",1720,327
296980,502 - Spring Grove,Surry,R11 - Southside,R11D - HD 82,082,"23883, 23839, 23846, 23881",362,275
297127,402 - Walker,Charlottesville (City),R14 - Charlottesville,R14E - UV,054,"22943, 22904, 22901, 22903",3216,2647
297183,001 - First,Colonial Heights (City),R11 - Southside,R11E - Colonial Heights / Chesterfield,074,23834,2090,627
297586,003 - Beverly Heights,Salem (City),R12 - Shenandoah,R12B - North Roanoke,040,24153,1100,220
295358,106 - Northside,Albemarle,R14 - Charlottesville,R14E - UV,055,"22911, 22936",3150,1665
295975,815 - Woodyard,Fairfax,R04 - Prince William,R04F - Lake Ridge,010,22039,1709,884
296047,102 - Burnt Chimney,Franklin,R13 - Southwest,R13A -  Greater CD9,039,"24121, 24101, 24184",3775,581
296097,302 - Pembroke,Giles,R13 - Southwest,R13A -  Greater CD9,042,"24136, 24128, 24150, 24084, 24319",2419,271
296529,601 - Precinct F-1,Montgomery,R13 - Southwest,R13D - HD 41,041,"24060, 24128",2939,1731
296544,201 - Quinton,New Kent,R11 - Southside,R11B - Gloucester,060,"23141, 23140",2472,650
296952,202 - Roseville,Stafford,R04 - Prince William,R04E - HD 64,064,"22554, 22556",3617,1086
297491,208 - Two Hundred Eight,Richmond (City),R06 - North Richmond,R06A - Downtown,078,23220,2952,2452
297666,040 - Precinct 40,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10J - East Norfolk,095,"23451, 23464, 23462",3821,1963
1569551,601 - Chilesburg,Caroline,R05 - Fredericksburg,R05C - HD 66,066,"23015, 22546, 22401",2251,808
1991018,319 - Magnolia,Chesterfield,R07 - South Richmond,R07B - HD 73,073,"23224, 23231, 23838, 23120",7216,2683
2274016,501 - Starkey,Roanoke,R13 - Southwest,R13D - HD 41,041,"24065, 24018",1948,571
296347,503 - Roberts C,James City,R08 - Newport News,R08B - HD 69,069,"23185, 22546, 23602",4736,2216
296615,307 - East Blairs,Pittsylvania,R13 - Southwest,R13C - The Hollers,049,"24586, 24540, 24566, 24527",1888,1076
296799,104 - Effinger,Rockbridge,R12 - Shenandoah,R12D - Staunton,037,24450,610,129
297081,102 - Waller Mill,York,R08 - Newport News,R08B - HD 69,069,"20175, 23188, 23669, 23185",5139,2021
297518,510 - Five Hundred Ten,Richmond (City),R07 - South Richmond,R07D - Rocketts Landing,079,"23220, 23235, 23225, 23224",2787,2474
297693,067 - Precinct 67,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,099,"23454, 23464",2296,1223
297438,501 - Fifth Ward First Precinct,Petersburg (City),R11 - Southside,R11D - HD 82,082,"23832, 23223, 24501, 23803, 23805",3395,2968
1569626,403 - Grafton,York,R08 - Newport News,R08B - HD 69,069,23692,3053,1051
295824,219 - Westbriar #1,Fairfax,R02 - Fairfax,R02I - Vienna,012,"22182, 22306",2200,1477
295962,726 - Magarity,Fairfax,R02 - Fairfax,R02G - McLean,012,"22101, 22182, 22102",5517,3889
296340,301 - Powhatan A,James City,R11 - Southside,R11C - HD 71,071,"23188, 22102",4328,1866
296345,501 - Roberts A,James City,R08 - Newport News,R08B - HD 69,069,23185,2187,1360
296400,210 - Cascades,Loudoun,R03 - Loudoun,R03H - Sterling,027,"20190, 20165, 22066",3838,2231
296822,201 - Singers Glen,Rockingham,R12 - Shenandoah,R12A - Harrisonburg,034,"22834, 22815, 22802, 22850, 22830",1745,197
948797,204 - Precinct B-4,Montgomery,R13 - Southwest,R13A -  Greater CD9,042,24073,3429,1504
1824855,712 - Leesylvania,Prince William,R04 - Prince William,R04B - Dumfries,019,"22191, 22304",3201,2043
