van_precinct_id,county_name,van_precinct_name,Current Region,Current Turf,HDs,voters,supporters,precinct_name_doe,GEOID,centroid_lat,centroid_lon,min_lon,min_lat,max_lon,max_lat,Changed
295563,Brunswick,103 - Tillman,R11 - Southside,R11A - Emporia,83,1092,341,Tillman,51025000103,36.57812451344476,-77.97072453339165,-78.04618837804612,36.54354783113495,-77.8284283341647,36.64263395590607,False
2294393,Mecklenburg,703 - Chase City East,R11 - Southside,R11A - Emporia,50,862,280,Chase City East,51117000703,36.79435468607732,-78.4100605852517,-78.48539600064292,36.67861601502412,-78.34154148167337,36.88308300013337,False
296503,Mecklenburg,902 - Buffalo Junction,R11 - Southside,R11A - Emporia,50,710,107,Buffalo Junction,51117000902,36.64354002070627,-78.66224041465506,-78.71348499942528,36.58322375113858,-78.60353535617072,36.69091472836496,False
296144,Greensville,402 - Precinct 4-B,R11 - Southside,R11A - Emporia,83,792,465,402 PRECINCT 4-B,51081000402,36.80447861852332,-77.50634470317607,-77.55592333271501,36.72129131873247,-77.45885643074664,36.86312543061071,False
296489,Mecklenburg,302 - Lacrosse,R11 - Southside,R11A - Emporia,50,1087,435,LaCrosse,51117000302,36.66643785711699,-78.07781944305276,-78.13331262763516,36.61208272317402,-78.03362300077004,36.70607900013911,False
296493,Mecklenburg,601 - Baskerville,R11 - Southside,R11A - Emporia,50,634,179,Baskerville,51117000601,36.68513442214815,-78.2410737537727,-78.28876099949429,36.58760199991792,-78.1636000002774,36.72356070728027,False
296485,Mecklenburg,801 - Boydton,R11 - Southside,R11A - Emporia,50,667,203,Finchley,51117000801,36.628155806724,-78.43966074050051,-78.54159000005328,36.57100974722811,-78.36323800025058,36.69211200015105,False
296458,Lunenburg,201 - Browns Store,R11 - Southside,R11A - Emporia,50,1053,401,BROWN'S STORE,51111000201,36.927244636964026,-78.12770958153058,-78.19618799968478,36.86833899992518,-78.07151100016657,36.97522899996533,False
296461,Lunenburg,302 - Flat Rock,R11 - Southside,R11A - Emporia,50,673,175,MCCOY GHEE'S STORE,51111000302,36.84796777384926,-78.15036375704409,-78.22968499983659,36.7870626895231,-78.074794228444,36.912906000211,False
296984,Sussex,301 - Courthouse,R11 - Southside,R11A - Emporia,83,377,135,Courthouse,51183000301,36.94379624759792,-77.2903189594518,-77.35277499958082,36.87630600013064,-77.22050199963202,37.03745100008807,False
295564,Brunswick,201 - Dromgoole,R11 - Southside,R11A - Emporia,83,332,139,Dromgoole,51025000201,36.57783353653826,-77.80854860406234,-77.87342717456816,36.54490087721895,-77.74421659699993,36.61599701204872,False
296495,Mecklenburg,603 - Smith Crossroads,R11 - Southside,R11A - Emporia,50,654,198,Smith Crossroads,51117000603,36.65185255164655,-78.16431125111441,-78.2135630001112,36.587594734271896,-78.1169475033697,36.705063000008245,False
296138,Greensville,102 - Precinct 1-B,R11 - Southside,R11A - Emporia,83,264,103,102 PRECINCT 1-B,51081000102,36.59342328358024,-77.43657018170853,-77.53445631482829,36.54474140706954,-77.29682184658296,36.65560249249567,False
296462,Lunenburg,401 - Arrowhead Gun Club,R11 - Southside,R11A - Emporia,50,398,71,ARROWHEAD GUN CLUB,51111000401,36.90953797264173,-78.42021910708063,-78.49302800016021,36.84219068618072,-78.32624700010625,36.983111030621544,False
296464,Lunenburg,501 - Reedy Creek,R11 - Southside,R11A - Emporia,50,643,258,REEDY CREEK,51111000501,36.891366355456825,-78.27315803069968,-78.38295000022796,36.80551866767634,-78.19267067224095,36.98590899981161,False
2274013,Sussex,302 - Newville One,R11 - Southside,R11A - Emporia,83,268,50,Newville One,51183000302,37.03357224779884,-77.23764838673297,-77.32502352517157,36.99023399998905,-77.17686999983226,37.08116633422773,False
296468,Lunenburg,701 - Meherrin Fire Department,R11 - Southside,R11A - Emporia,50,628,211,MEHERRIN FIRE DEPARTMENT,51111000701,37.071405008943906,-78.3111852927669,-78.42490900010044,37.01742800011892,-78.1693940934358,37.12008899967287,False
296500,Mecklenburg,202 - Bluestone,R11 - Southside,R11A - Emporia,50,402,173,Bluestone,51117000202,36.7131249933409,-78.4680814847625,-78.54507648024857,36.6721449999825,-78.3869151360443,36.75564770872803,False
295570,Brunswick,304 - Seymour,R11 - Southside,R11A - Emporia,83,479,203,Seymour,51025000304,36.73903784219298,-77.99747679481132,-78.03343986123306,36.70203516104426,-77.93372231023729,36.787648299571266,False
296483,Mecklenburg,102 - Antioch Church,R11 - Southside,R11A - Emporia,50,325,56,Antioch Church,51117000102,36.56292527689292,-78.3966915181303,-78.4770893986866,36.5421867531284,-78.31263844791827,36.594786740633744,False
296985,Sussex,602 - Wakefield,R11 - Southside,R11A - Emporia,83,261,97,Wakefield,51183000602,37.01107575539519,-76.99889221120861,-77.08315399982492,36.97188999996761,-76.96072900036721,37.05483499987548,False
296494,Mecklenburg,602 - Union Level,R11 - Southside,R11A - Emporia,50,481,74,Union Level,51117000602,36.752588935087154,-78.2158802677391,-78.28039844956376,36.68427799981662,-78.15359299977766,36.8040725007164,False
296481,Mathews,003 - Piankatank,R11 - Southside,R11B - Gloucester,68,3169,661,Piankatank,51115000003,37.496830314558146,-76.28895116769718,-76.45190399949483,37.44421850953613,-76.13910493302528,37.542227538852785,False
296099,Gloucester,101 - Harcum,R11 - Southside,R11B - Gloucester,68,2292,409,Harcum,51073000101,37.512968984105974,-76.52872592540805,-76.60076500022267,37.45911099894527,-76.43579600001314,37.560272999456245,False
296109,Gloucester,502 - Walker,R11 - Southside,R11B - Gloucester,68,2600,495,Walker,51073000502,37.342573933058766,-76.47837732649486,-76.58619699970053,37.27713599904852,-76.35705800060676,37.40417599934284,False
296542,New Kent,102 - Tunstall,R11 - Southside,R11B - Gloucester,60,1515,194,Tunstall,51127000102,37.57902623122199,-77.13489981356194,-77.21617997752635,37.53123350007615,-77.01896921287447,37.626888522566574,False
296360,King William,202 - Courthouse,R11 - Southside,R11B - Gloucester,68,2153,515,Courthouse,51101000202,37.66086269080276,-77.02806561401393,-77.1296663945826,37.56180699975898,-76.90599499955044,37.764155103593126,False
296108,Gloucester,501 - Achilles,R11 - Southside,R11B - Gloucester,68,3796,615,Achilles,51073000501,37.28373374913305,-76.41556484522499,-76.51343099940465,37.23331599859583,-76.30450000058083,37.33260599882557,False
296546,New Kent,301 - Watkins,R11 - Southside,R11B - Gloucester,60,3476,1133,Watkins,51127000301,37.50093068826753,-77.07427911933954,-77.13430624422905,37.44262148693284,-77.00869220574978,37.57002751188439,False
296479,Mathews,001 - Chesapeake,R11 - Southside,R11B - Gloucester,68,1677,313,Chesapeake,51115000001,37.35279172861769,-76.23916750581304,-76.3605409809657,37.27836099872253,-76.1363009999694,37.42920850884565,False
296508,Middlesex,201 - New Market,R11 - Southside,R11B - Gloucester,68,1872,335,New Market,51119000201,37.553935113882886,-76.35778906492995,-76.41693900035351,37.520998000302136,-76.29794799971555,37.57369700016235,False
295650,Charles City,301 - Precinct 3-1,R11 - Southside,R11B - Gloucester,81,1916,999,Precinct 3-1,51036000301,37.33061623281478,-76.9758370534585,-77.09647222639457,37.22293900006069,-76.87157715077394,37.42954348464137,False
296101,Gloucester,103 - Peasley,R11 - Southside,R11B - Gloucester,68,1699,261,Peasley,51073000103,37.42942195429493,-76.64632907463273,-76.71230500019499,37.38585299873762,-76.57729399993887,37.46818199904006,False
296361,King William,301 - Aylett,R11 - Southside,R11B - Gloucester,68,2964,507,Aylett,51101000301,37.77534419604939,-77.11909399588946,-77.15880720341026,37.73512608905319,-77.07380026228462,37.813321995810625,False
296105,Gloucester,302 - Roanes,R11 - Southside,R11B - Gloucester,68,2629,545,Roanes,51073000302,37.40596158734208,-76.5793615814696,-76.64912399972616,37.380765998718125,-76.52468900005728,37.43825999899338,False
295648,Charles City,101 - Precinct 1-1,R11 - Southside,R11B - Gloucester,81,2021,880,Precinct 1-1,51036000101,37.38291770808168,-77.19431022375936,-77.27157727548428,37.303058948728406,-77.1265628410401,37.49060749193492,False
296362,King William,401 - Manquin,R11 - Southside,R11B - Gloucester,68,3042,565,Manquin,51101000401,37.72002355136886,-77.17004113665125,-77.24360102731958,37.65719181935748,-77.08975049963611,37.79158216617725,False
296103,Gloucester,202 - Botetourt,R11 - Southside,R11B - Gloucester,68,3648,808,Botetourt,51073000202,37.45496786479378,-76.50100387621188,-76.54185100004834,37.412259998993854,-76.45500399930206,37.49916399878713,False
296480,Mathews,002 - Westville,R11 - Southside,R11B - Gloucester,68,2639,568,Westville,51115000002,37.429494335251775,-76.30580400190891,-76.45022100042014,37.33530808735169,-76.13817530606363,37.46882052429695,False
296359,King William,201 - Sweet Hall,R11 - Southside,R11B - Gloucester,68,1037,198,Sweet Hall,51101000201,37.59296946106442,-76.89726255830915,-76.99453592108866,37.52254699978238,-76.79370800011372,37.659579000027534,False
296363,King William,501 - Mangohick,R11 - Southside,R11B - Gloucester,68,3081,731,Mangohick,51101000501,37.811476078066555,-77.23184222257184,-77.34557499988367,37.70937860533574,-77.11586311728543,37.910146998184224,False
296100,Gloucester,102 - Salem,R11 - Southside,R11B - Gloucester,68,1970,345,Salem,51073000102,37.520609415272176,-76.61743442751589,-76.66932600014832,37.43797599918749,-76.54257199957348,37.6031539997693,False
296544,New Kent,201 - Quinton,R11 - Southside,R11B - Gloucester,60,2472,650,Quinton,51127000201,37.495369405863535,-77.15905673211147,-77.20910726730831,37.46133848780286,-77.11822323587856,37.51781249615787,False
1569605,Middlesex,501 - Wilton,R11 - Southside,R11B - Gloucester,68,1872,380,Wilton,51119000501,37.55311696533399,-76.44116474979562,-76.51070200021651,37.512112999696924,-76.38527599978745,37.58941300024927,False
295649,Charles City,201 - Precinct 2-1,R11 - Southside,R11B - Gloucester,81,1877,983,Precinct 2-1,51036000201,37.38121114276162,-77.11468972706889,-77.18292824888816,37.302930454849296,-77.03837720858667,37.47163449003596,False
296543,New Kent,103 - Southern Branch,R11 - Southside,R11B - Gloucester,60,2118,333,Southern Branch,51127000103,37.55144746442728,-77.06775950514631,-77.17751625862745,37.52335350214747,-76.98268519943514,37.58376951453955,False
296102,Gloucester,201 - Courthouse,R11 - Southside,R11B - Gloucester,68,2486,571,Courthouse,51073000201,37.4135729420406,-76.46632787588747,-76.57714699962577,37.343890998818786,-76.37075300036948,37.4980359989203,False
296358,King William,101 - West Point,R11 - Southside,R11B - Gloucester,68,2525,562,West Point,51101000101,37.55088927734007,-76.80084682670272,-76.83379433331739,37.51759399994656,-76.77713100010368,37.57690259179393,False
296507,Middlesex,401- Harmony Village,R11 - Southside,R11B - Gloucester,68,1785,475,Harmony Village,51119000401,37.58611069635655,-76.49825560186868,-76.56901899981594,37.550178999966015,-76.42325199994586,37.61401399966206,False
296511,Middlesex,302 - Church View,R11 - Southside,R11B - Gloucester,68,1697,527,Church View,51119000302,37.68319485936018,-76.66197082573063,-76.75119299967425,37.581680000193835,-76.5791819999513,37.77045299949569,False
296506,Middlesex,102 - Urbanna,R11 - Southside,R11B - Gloucester,68,994,293,Urbanna,51119000102,37.64834854949624,-76.58874962189678,-76.61359099942393,37.624248999777095,-76.56709600054174,37.67130700011276,False
296545,New Kent,202 - Kentwood,R11 - Southside,R11B - Gloucester,60,1403,227,Kentwood,51127000202,37.52799449731351,-77.1819249391153,-77.24106867383871,37.508887497334605,-77.13080424294229,37.55655616829097,False
296104,Gloucester,301 - White Marsh,R11 - Southside,R11B - Gloucester,68,3908,818,White Marsh,51073000301,37.359521098085295,-76.5837456813798,-76.67237199952886,37.302678998560225,-76.50594299982741,37.40429199911978,False
296505,Middlesex,101 - Saluda,R11 - Southside,R11B - Gloucester,68,676,188,Saluda,51119000101,37.60703454876095,-76.57596913339391,-76.61621499992842,37.56143799964614,-76.53203699989244,37.672703999862854,False
296665,Prince George,105 - Harrison,R11 - Southside,R11D - HD 82,82,983,174,Harrison,51149000105,37.16083005949787,-77.1830905935679,-77.28001847651119,37.105264916278095,-77.07258737944589,37.21463509813657,False
296668,Prince George,203 - Brandon,R11 - Southside,R11D - HD 82,82,945,227,Brandon,51149000203,37.25305304695527,-77.08712581458514,-77.27146079543297,37.17431598681306,-76.97260100041484,37.32076345385873,False
1569561,Dinwiddie,101 - White Oak,R11 - Southside,R11D - HD 82,82,809,112,White Oak,51053000101,37.10466413284783,-77.82738010201929,-77.90033800014463,36.98785887796593,-77.72957199982847,37.19710899914988,False
297599,Suffolk (City),102 - Driver,R09 - Suffolk,R09B - HD 84,84,4665,1709,DRIVER,51800000102,36.85136103586478,-76.50757675962198,-76.55011902654972,36.822290374656205,-76.47865000577623,36.8913533905766,False
297619,Suffolk (City),504 - Lake Cohoon,R09 - Suffolk,R09B - HD 84,84,4616,1635,LAKE COHOON,51800000504,36.76536097488397,-76.66592931422493,-76.74798808203171,36.72338834642486,-76.58942603351517,36.82935437239201,False
297233,Franklin (City),601 - Precinct 6-1,R09 - Suffolk,R09B - HD 84,84,1134,611,Precinct 6-1,51620000601,36.6909393990023,-76.93036355569832,-76.9465694431435,36.67238426238072,-76.9122252616102,36.708646774333914,False
2274031,Suffolk (City),703 - Pughsville,R09 - Suffolk,R09B - HD 84,84,2339,1760,PUGHSVILLE,51800000703,36.85134949859531,-76.443863989634,-76.46290300057969,36.838251379753224,-76.42131398802664,36.865410387001795,False
297601,Suffolk (City),105 - Harbourview,R09 - Suffolk,R09B - HD 84,84,4370,2274,HARBOURVIEW,51800000105,36.90098348878692,-76.43861672341161,-76.4663150041497,36.86226238518048,-76.40706098714877,36.935290401643925,False
297605,Suffolk (City),203 - Kings Fork,R09 - Suffolk,R09B - HD 84,84,3851,2531,KINGS FORK,51800000203,36.7870149934281,-76.59985093785959,-76.62478504721484,36.76688836136112,-76.57591203350242,36.80788536913733,False
297228,Franklin (City),101 - Precinct 1-1,R09 - Suffolk,R09B - HD 84,84,1064,302,Precinct 1-1,51620000101,36.69818702627939,-76.94801662784575,-76.96302115871417,36.68595899991792,-76.93490982099873,36.70868110681371,False
297230,Franklin (City),301 - Precinct 3-1,R09 - Suffolk,R09B - HD 84,84,867,723,Precicnt 3-1,51620000301,36.66788101972311,-76.94101704710965,-76.95778274542421,36.661424637080074,-76.92386630030671,36.67594599985539,False
2274007,Suffolk (City),306 - Deerfield,R09 - Suffolk,R09B - HD 84,84,2248,1155,DEERFIELD,51800000306,36.84527913582422,-76.47053856594678,-76.4848980077662,36.83759737922214,-76.46112400034721,36.85295438293514,False
1706909,Suffolk (City),604 - Wilroy,R09 - Suffolk,R09B - HD 84,84,2851,1535,WILROY,51800000604,36.75347746855361,-76.55908902573508,-76.58001403124554,36.73842035558226,-76.53518301769672,36.76561636113862,False
297620,Suffolk (City),601 - Lakeside,R09 - Suffolk,R09B - HD 84,84,3261,2041,LAKESIDE,51800000601,36.73310194359028,-76.59393792950952,-76.60796403782416,36.722437349731486,-76.58162003122567,36.74674435678426,False
297232,Franklin (City),501 - Precinct 5-1,R09 - Suffolk,R09B - HD 84,84,861,744,Precinct 5-1,51620000501,36.65979204749568,-76.92474457564175,-76.9417279998692,36.64714600011339,-76.90967199984108,36.669483000259866,False
1706907,Suffolk (City),404 - Booker T Washington,R09 - Suffolk,R09B - HD 84,84,2624,2261,BOOKER T WASHINGTON,51800000404,36.716436375788234,-76.5801834131122,-76.60371803654773,36.70407134752466,-76.55530602296776,36.731200354141954,False
1706911,Suffolk (City),706 - Huntersville,R09 - Suffolk,R09B - HD 84,84,3561,2614,HUNTERSVILLE,51800000706,36.87136639607004,-76.42877481953379,-76.44366699541347,36.86308938556088,-76.41343598666542,36.881029390262555,False
297615,Suffolk (City),403 - Southside,R09 - Suffolk,R09B - HD 84,84,1827,1534,SOUTHSIDE,51800000403,36.71875955759976,-76.59843450012497,-76.62006704144373,36.7081353465426,-76.57591002936101,36.72714735198081,False
1706905,Suffolk (City),204 - Hillpoint,R09 - Suffolk,R09B - HD 84,84,3870,2348,HILLPOINT,51800000204,36.780181032109965,-76.57099560766946,-76.58746703515426,36.76468136057719,-76.54636902197258,36.805748368654335,False
297602,Suffolk (City),104 - Bennetts Creek,R09 - Suffolk,R09B - HD 84,84,1815,844,BENNETTS CREEK,51800000104,36.87266773622216,-76.47038066985115,-76.48537100759422,36.84962038232069,-76.4548100000316,36.89579139225928,False
1706910,Suffolk (City),704 - Burbage Grant,R09 - Suffolk,R09B - HD 84,84,3104,1836,BURBAGE GRANT,51800000704,36.899250982848,-76.4138233015498,-76.43342399311553,36.874264389192454,-76.39956898557693,36.9309544013695,False
297604,Suffolk (City),202 - Chuckatuck,R09 - Suffolk,R09B - HD 84,84,2417,904,CHUCKATUCK,51800000202,36.84907494051954,-76.57372243456747,-76.64793405626651,36.78847936644219,-76.50618001492523,36.916705394310625,False
297603,Suffolk (City),201 - Ebenezer,R09 - Suffolk,R09B - HD 84,84,2158,607,EBENEZER,51800000201,36.90779591189938,-76.48500750795745,-76.54216702646698,36.87691438710496,-76.43479099631429,36.94189840272098,False
1706904,Suffolk (City),101 - Belleharbour,R09 - Suffolk,R09B - HD 84,84,1513,953,BELLEHARBOUR,51800000101,36.85804563974105,-76.45305240717622,-76.46474300180982,36.85108438322944,-76.43696499296372,36.86470438647738,False
297622,Suffolk (City),603 - Elephants Fork/Westhaven,R09 - Suffolk,R09B - HD 84,84,1285,672,ELEPHANTS FORK,51800000603,36.75658959413404,-76.58317648055396,-76.60332303923246,36.73910335484409,-76.55982902515194,36.76898636055792,False
297621,Suffolk (City),602 - Olde Towne,R09 - Suffolk,R09B - HD 84,84,997,662,OLDE TOWNE,51800000602,36.73495526971329,-76.57479702514891,-76.58506103151475,36.72618935157639,-76.5597210242986,36.74381635582143,False
297231,Franklin (City),401 - Precinct 4-1,R09 - Suffolk,R09B - HD 84,84,951,681,Precinct 4-1,51620000401,36.672778818879806,-76.92063397009552,-76.92989921597325,36.659798999695376,-76.91184825755008,36.682054519445934,False
297229,Franklin (City),201 - Precinct 2-1,R09 - Suffolk,R09B - HD 84,84,1178,482,Precinct 2-1,51620000201,36.68471397808084,-76.95571402504365,-76.96943283105395,36.66626167264534,-76.93737411541872,36.70305061350337,False
297617,Suffolk (City),502 - Holland,R09 - Suffolk,R09C - HD 89,89,2075,510,HOLLAND,51800000502,36.68005462185863,-76.7644484839878,-76.89756412375941,36.617073323898744,-76.67172705586725,36.75262335222431,False
1706908,Suffolk (City),505 - Pittmantown,R09 - Suffolk,R09C - HD 89,89,1717,591,PITTMANTOWN,51800000505,36.60539401077333,-76.82791383862796,-76.93093812927744,36.5509193078268,-76.7376260736199,36.67884433534638,False
297616,Suffolk (City),501 - Kilbys Mill,R09 - Suffolk,R09C - HD 89,89,3495,1332,KILBYS MILL,51800000501,36.711215489705445,-76.67328438523589,-76.74081607922871,36.67204933804544,-76.60361903771184,36.73245435264528,False
297613,Suffolk (City),402 - Whaleyville,R09 - Suffolk,R09C - HD 89,89,2490,585,WHALEYVILLE,51800000402,36.593628319661406,-76.67026919907778,-76.7845660835208,36.55068731553291,-76.55318401272213,36.67204933804544,False
297624,Suffolk (City),304 - Nansemond River,R09 - Suffolk,R09C - HD 89,89,3354,1953,NANSEMOND RIVER,51800000304,36.79345977988184,-76.51228661968327,-76.56407902752464,36.75232935952872,-76.4561699972695,36.83709037626503,False
2274044,Suffolk (City),605 - Mack Benn Jr,R09 - Suffolk,R09C - HD 89,89,866,523,MACK BENN JR.,51800000605,36.75008736381277,-76.54343592059546,-76.55466602273516,36.74168135642286,-76.53153801719316,36.76083036090843,False
296328,Isle of Wight,402 - Windsor,R09 - Suffolk,R09B - HD 84,84,2771,770,Windsor,51093000402,36.81984854404151,-76.72318184898181,-76.79088419901869,36.757514706657275,-76.6479361134085,36.876101757345225,False
297091,York,502 - Bethel,R08 - Newport News,R08C - HD 86,86,4909,1995,Bethel,51199000502,37.10606413952996,-76.41257145678189,-76.42954571899729,37.09193672169553,-76.39578166049131,37.12476703207557,False
297260,Hampton (City),117 - Kecoughtan,R08 - Newport News,R08C - HD 86,86,3139,2332,Kecoughtan,51650000117,37.05247416471389,-76.31119091319647,-76.3224433183751,37.04344381484767,-76.30028701328939,37.05950230655639,False
295785,Dinwiddie,402 - McKenney,R11 - Southside,R11D - HD 82,83,1443,427,McKenney,51053000402,36.97964561676871,-77.6954016171645,-77.77069399982486,36.9013639990084,-77.63768900048025,37.054556999356485,False
297275,Hampton (City),213 - Phillips,R08 - Newport News,R08C - HD 86,86,4426,2251,Phillips,51650000213,37.07789588552093,-76.31645150409342,-76.33191742118031,37.05656694563524,-76.30051894661766,37.100796179332114,False
297083,York,201 - Coventry,R08 - Newport News,R08C - HD 86,86,4995,1891,COVENTRY,51199000201,37.10501222016488,-76.44289760602045,-76.45891508708101,37.092308435290185,-76.41937930436553,37.12725570065537,False
297257,Hampton (City),217 - Syms,R08 - Newport News,R08C - HD 86,86,1580,796,Syms,51650000217,37.04996635576319,-76.3310824034419,-76.34832403054389,37.042174326766535,-76.31752794105796,37.059146438334125,False
297264,Hampton (City),203 - Burbank,R08 - Newport News,R08C - HD 86,86,3024,1742,Burbank,51650000203,37.08257156382124,-76.36781201041458,-76.40204121391753,37.04375044412407,-76.33153782548058,37.11234231512795,False
297442,Poquoson (City),002 - Eastern,R08 - Newport News,R08C - HD 86,86,3382,436,EASTERN,51735000002,37.12961320786067,-76.34042998022576,-76.38129964760648,37.0962831617091,-76.29252652504206,37.17075282309536,False
297443,Poquoson (City),003 - Western,R08 - Newport News,R08C - HD 86,86,3241,502,WESTERN,51735000003,37.146957309163675,-76.39583839492022,-76.41355900106211,37.126629323662264,-76.37180400140412,37.164175327004806,False
297256,Hampton (City),112 - Smith,R08 - Newport News,R08C - HD 86,86,4424,3172,Smith,51650000112,37.03722234876817,-76.32032225844817,-76.33604036134766,37.021261224159055,-76.30446067772758,37.048528515209874,False
297262,Hampton (City),201 - Patrick,R08 - Newport News,R08C - HD 86,86,3560,1943,Patrick,51650000201,37.060387767328066,-76.33320600138104,-76.34566779669039,37.05008958441901,-76.32175490433858,37.06928818909042,False
297267,Hampton (City),205 - Asbury,R08 - Newport News,R08C - HD 86,86,4683,2066,Asbury,51650000205,37.08117316896523,-76.29121492312795,-76.31039471583081,37.0452892462576,-76.27047254345712,37.10942935173238,False
297090,York,501 - Tabb,R08 - Newport News,R08C - HD 86,86,4306,1583,TABB,51199000501,37.12624096982516,-76.42533063387577,-76.45624001286104,37.100359589441766,-76.39720621066549,37.155815449165736,False
297259,Hampton (City),116 - Jones,R08 - Newport News,R08C - HD 86,86,1695,1293,Jones,51650000116,37.04396141628839,-76.30691313241408,-76.31498055876236,37.0378535967656,-76.29882880773307,37.051313888938715,False
297263,Hampton (City),202 - Bryan,R08 - Newport News,R08C - HD 86,86,3713,2132,Bryan,51650000202,37.02715523774647,-76.30128778858507,-76.3167223408943,36.9999224429248,-76.2793090409383,37.06331667834117,False
295671,Chesterfield,201 - Gates,R07 - South Richmond,R07F - Placeholder3,74,1020,355,Gates,51041000201,37.39314027104503,-77.54793565966634,-77.59696073656448,37.36808922303481,-77.49735538245275,37.411187030009515,False
295673,Chesterfield,203 - Bird,R07 - South Richmond,R07F - Placeholder3,76,3704,2073,Bird,51041000203,37.39869006020619,-77.49429730445968,-77.51579781050708,37.38133839569974,-77.47445509175044,37.41937928767102,False
295681,Chesterfield,211 - Nash,R11 - Southside,R11E - Colonial Heights / Chesterfield,74,5253,1976,Nash,51041000211,37.3513569523012,-77.53145998609762,-77.57007743357167,37.31729659287403,-77.49448290434744,37.381365179366384,False
295685,Chesterfield,303 - Matoaca,R11 - Southside,R11E - Colonial Heights / Chesterfield,74,4762,2169,Matoaca,51041000303,37.24167254662514,-77.50729084543991,-77.57181077423488,37.21676561823093,-77.44159690246181,37.26969320856396,False
295694,Chesterfield,315 - Bailey Bridge,R07 - South Richmond,R07F - Placeholder3,74,4063,1355,Bailey Bridge,51041000315,37.385372239869255,-77.6191202707327,-77.6577257198733,37.360350743042595,-77.5748193731569,37.41109701908019,False
297186,Colonial Heights (City),004 - Fourth,R11 - Southside,R11E - Colonial Heights / Chesterfield,74,3218,907,Fourth,51570000004,37.26853043880676,-77.39501124472972,-77.4123213166971,37.252833381230566,-77.37917230502177,37.287372442146,False
297185,Colonial Heights (City),003 - Third,R11 - Southside,R11E - Colonial Heights / Chesterfield,74,2643,766,Third,51570000003,37.2717970475977,-77.41779189381165,-77.43180732210858,37.258245434818086,-77.40293131237216,37.28365643981863,False
297183,Colonial Heights (City),001 - First,R11 - Southside,R11E - Colonial Heights / Chesterfield,74,2090,627,First,51570000001,37.24569825514874,-77.41187038934845,-77.41770731600171,37.23316442993376,-77.40412331207548,37.26471743651412,False
295683,Chesterfield,301 - Ettrick,R11 - Southside,R11E - Colonial Heights / Chesterfield,74,5595,3416,Ettrick,51041000301,37.2517528666149,-77.44103834242425,-77.48393375440403,37.223381995601486,-77.41480004165385,37.271334337256505,False
295666,Chesterfield,106 - Harrowgate,R11 - Southside,R11E - Colonial Heights / Chesterfield,74,5142,2626,Harrowgate,51041000106,37.303887383663906,-77.4346183458875,-77.46026822933537,37.27433205494654,-77.41065568115854,37.32831157401112,False
297187,Colonial Heights (City),005 - Fifth,R11 - Southside,R11E - Colonial Heights / Chesterfield,74,2722,537,Fifth,51570000005,37.281673780470726,-77.37663062039607,-77.39142930952544,37.267315438462866,-77.36208430105728,37.29855644509531,False
295670,Chesterfield,111 - Iron Bridge,R11 - Southside,R11E - Colonial Heights / Chesterfield,74,3238,1412,Iron Bridge,51041000111,37.31537293004396,-77.47866300612117,-77.51689927530114,37.27601749248601,-77.42926515363492,37.35411090744526,False
295686,Chesterfield,304 - Winfrees Store,R11 - Southside,R11E - Colonial Heights / Chesterfield,74,2919,813,Winfrees Store,51041000304,37.29212055517777,-77.60582736003526,-77.65886039268845,37.23627352663372,-77.5528469783627,37.33955401304578,False
972597,Chesterfield,112 - Carver,R11 - Southside,R11E - Colonial Heights / Chesterfield,74,3000,1491,Carver,51041000112,37.31950400308785,-77.43161401526214,-77.45982142617767,37.29922143863296,-77.40891413438521,37.33386545985088,False
1991022,Chesterfield,314 - Longhouse,R11 - Southside,R11E - Colonial Heights / Chesterfield,74,2307,670,Longhouse,51041000314,37.2875761064466,-77.51684915160797,-77.56896916134438,37.25909268289438,-77.4267915903978,37.33355920277794,False
297184,Colonial Heights (City),002 - Second,R11 - Southside,R11E - Colonial Heights / Chesterfield,74,2442,618,Second,51570000002,37.24913080658869,-77.39623420448173,-77.41134031508436,37.23670719862017,-77.37948672794762,37.25943243584913,False
1991020,Chesterfield,113 - Iron Bridge North,R07 - South Richmond,R07F - Placeholder3,74,3500,2002,Iron Bridge North,51041000113,37.36706467131884,-77.48444275537078,-77.50215435877031,37.35248816371739,-77.46330245449751,37.379988946784856,False
295695,Chesterfield,316 - Spring Run,R07 - South Richmond,R07F - Placeholder3,74,3624,1501,Spring Run,51041000316,37.39991928270801,-77.64247359392806,-77.66308409149133,37.383961541399394,-77.61813140652716,37.41408933984581,False
295687,Chesterfield,305 - Beach,R11 - Southside,R11E - Colonial Heights / Chesterfield,74,1317,282,Beach,51041000305,37.354153141112825,-77.58393514627821,-77.63171187737939,37.31583900146797,-77.53109960705557,37.39008910528465,False
296583,Page,101 - West Luray,R12 - Shenandoah,R12A - Harrisonburg,33,3630,660,West Luray,51139000101,38.74101885510218,-78.41252097354734,-78.52623631681399,38.635263729636776,-78.28487785111732,38.82274814534396,False
297441,Poquoson (City),001 - Central,R08 - Newport News,R08C - HD 86,86,3528,567,CENTRAL,51735000001,37.1236001610052,-76.38890275962699,-76.4077536044025,37.10515731670675,-76.36762639156521,37.1423760811015,False
297277,Hampton (City),215 - Peake,R08 - Newport News,R08C - HD 86,86,1136,892,Peake,51650000215,37.04848612185696,-76.35588282590842,-76.36237306624157,37.04359416585945,-76.34915813155658,37.05419156437003,False
